ID,age,car_type,Loanamount,Deposit,area,APR,application_outcome,Funded,Loanamount_Grouped,Deposit_Grouped,Age_Grouped,Net_Exposure,funded_flag,approved_flag
3026,19,SUV,8051.0,5509.0,rural,0.0,declined,N/A,"7,200-9,599",">=5,400",18-20,2542.0,0,0
5603,39,SUV,8391.0,5509.0,rural,0.15,approved,Yes,"7,200-9,599",">=5,400",36-40,2882.0,1,1
435,35,SUV,19208.0,5510.0,rural,0.1,approved,Yes,"19,200-21,599",">=5,400",31-35,13698.0,1,1
4185,28,Convertible,16336.0,5512.0,urban,0.05,approved,No,"14,400-16,799",">=5,400",26-30,10824.0,0,1
5685,37,SUV,13146.0,5512.0,rural,0.05,approved,Yes,"12,000-14,399",">=5,400",36-40,7634.0,1,1
5291,42,Saloon,5726.0,5512.0,urban,0.15,approved,Yes,"4,800-7,199",">=5,400",41-45,214.0,1,1
9321,52,SUV,18640.0,5512.0,rural,0.2,approved,Yes,"16,800-19,199",">=5,400",51-55,13128.0,1,1
7738,62,Convertible,12389.0,5514.0,urban,0.1,approved,No,"12,000-14,399",">=5,400",61-65,6875.0,0,1
5396,29,Convertible,21780.0,5515.0,rural,0.1,approved,No,"21,600-23,999",">=5,400",26-30,16265.0,0,1
7439,58,Saloon,6019.0,5515.0,rural,0.15,approved,No,"4,800-7,199",">=5,400",56-60,504.0,0,1
9144,19,Convertible,23544.0,5516.0,rural,0.0,declined,N/A,"21,600-23,999",">=5,400",18-20,18028.0,0,0
817,24,SUV,15154.0,5516.0,urban,0.2,approved,No,"14,400-16,799",">=5,400",21-25,9638.0,0,1
8290,31,Convertible,23834.0,5517.0,rural,0.2,approved,Yes,"21,600-23,999",">=5,400",31-35,18317.0,1,1
623,36,SUV,9595.0,5518.0,rural,0.25,approved,No,"7,200-9,599",">=5,400",36-40,4077.0,0,1
8219,36,Convertible,9809.0,5521.0,rural,0.1,approved,Yes,"9,600-11,999",">=5,400",36-40,4288.0,1,1
1302,41,Convertible,11997.0,5522.0,rural,0.0,declined,N/A,"9,600-11,999",">=5,400",41-45,6475.0,0,0
9584,51,Convertible,12176.0,5524.0,urban,0.05,approved,No,"12,000-14,399",">=5,400",51-55,6652.0,0,1
9643,52,Convertible,14723.0,5527.0,urban,0.15,approved,No,"14,400-16,799",">=5,400",51-55,9196.0,0,1
8454,55,Saloon,11365.0,5527.0,urban,0.25,approved,Yes,"9,600-11,999",">=5,400",51-55,5838.0,1,1
2645,49,Convertible,11001.0,5528.0,urban,0.1,approved,Yes,"9,600-11,999",">=5,400",46-50,5473.0,1,1
1135,26,Convertible,7778.0,5529.0,urban,0.0,declined,N/A,"7,200-9,599",">=5,400",26-30,2249.0,0,0
9518,59,Convertible,9224.0,5529.0,urban,0.05,approved,No,"7,200-9,599",">=5,400",56-60,3695.0,0,1
7160,47,SUV,19191.0,5530.0,urban,0.05,approved,Yes,"16,800-19,199",">=5,400",46-50,13661.0,1,1
9574,47,Convertible,25126.0,5530.0,urban,0.15,approved,Yes,">=24,000",">=5,400",46-50,19596.0,1,1
6316,30,SUV,16887.0,5531.0,rural,0.0,declined,N/A,"16,800-19,199",">=5,400",26-30,11356.0,0,0
7412,50,Convertible,24256.0,5531.0,rural,0.05,approved,Yes,">=24,000",">=5,400",46-50,18725.0,1,1
1189,58,SUV,6177.0,5531.0,urban,0.1,approved,Yes,"4,800-7,199",">=5,400",56-60,646.0,1,1
5297,62,Convertible,21893.0,5531.0,urban,0.2,approved,Yes,"21,600-23,999",">=5,400",61-65,16362.0,1,1
3191,56,Convertible,21691.0,5532.0,rural,0.2,approved,Yes,"21,600-23,999",">=5,400",56-60,16159.0,1,1
216,27,Convertible,21277.0,5533.0,urban,0.05,approved,No,"19,200-21,599",">=5,400",26-30,15744.0,0,1
2518,31,Saloon,16439.0,5535.0,rural,0.15,approved,No,"14,400-16,799",">=5,400",31-35,10904.0,0,1
4021,65,Saloon,11877.0,5536.0,urban,0.2,approved,Yes,"9,600-11,999",">=5,400",61-65,6341.0,1,1
8408,43,Convertible,21237.0,5537.0,rural,0.2,approved,Yes,"19,200-21,599",">=5,400",41-45,15700.0,1,1
8637,23,Convertible,23711.0,5538.0,urban,0.0,declined,N/A,"21,600-23,999",">=5,400",21-25,18173.0,0,0
54,23,SUV,10450.0,5539.0,urban,0.1,approved,No,"9,600-11,999",">=5,400",21-25,4911.0,0,1
1157,31,SUV,9247.0,5540.0,rural,0.0,declined,N/A,"7,200-9,599",">=5,400",31-35,3707.0,0,0
2646,26,Saloon,13686.0,5541.0,rural,0.0,declined,N/A,"12,000-14,399",">=5,400",26-30,8145.0,0,0
7455,28,Convertible,19279.0,5541.0,urban,0.05,approved,Yes,"19,200-21,599",">=5,400",26-30,13738.0,1,1
4016,55,Convertible,20049.0,5541.0,urban,0.1,approved,No,"19,200-21,599",">=5,400",51-55,14508.0,0,1
85,31,SUV,6709.0,5542.0,urban,0.0,declined,N/A,"4,800-7,199",">=5,400",31-35,1167.0,0,0
3343,58,Convertible,16741.0,5542.0,rural,0.0,declined,N/A,"14,400-16,799",">=5,400",56-60,11199.0,0,0
3558,47,Saloon,6746.0,5544.0,rural,0.2,approved,Yes,"4,800-7,199",">=5,400",46-50,1202.0,1,1
6224,59,SUV,12653.0,5544.0,rural,0.15,approved,Yes,"12,000-14,399",">=5,400",56-60,7109.0,1,1
869,47,Convertible,18395.0,5545.0,rural,0.1,approved,No,"16,800-19,199",">=5,400",46-50,12850.0,0,1
7685,20,Convertible,8439.0,5548.0,rural,0.0,declined,N/A,"7,200-9,599",">=5,400",18-20,2891.0,0,0
7814,26,SUV,12886.0,5549.0,urban,0.15,approved,No,"12,000-14,399",">=5,400",26-30,7337.0,0,1
720,23,Convertible,22775.0,5550.0,urban,0.0,declined,N/A,"21,600-23,999",">=5,400",21-25,17225.0,0,0
4911,37,Convertible,10567.0,5551.0,urban,0.15,approved,No,"9,600-11,999",">=5,400",36-40,5016.0,0,1
9999,41,SUV,12151.0,5551.0,rural,0.25,approved,No,"12,000-14,399",">=5,400",41-45,6600.0,0,1
8157,32,Convertible,8035.0,5552.0,urban,0.0,declined,N/A,"7,200-9,599",">=5,400",31-35,2483.0,0,0
1624,39,SUV,18235.0,5552.0,rural,0.15,approved,No,"16,800-19,199",">=5,400",36-40,12683.0,0,1
7509,19,Saloon,13161.0,5553.0,urban,0.15,approved,No,"12,000-14,399",">=5,400",18-20,7608.0,0,1
9934,36,SUV,13073.0,5553.0,rural,0.0,declined,N/A,"12,000-14,399",">=5,400",36-40,7520.0,0,0
9799,54,SUV,5985.0,5553.0,rural,0.15,approved,Yes,"4,800-7,199",">=5,400",51-55,432.0,1,1
9652,19,Saloon,12718.0,5555.0,rural,0.15,approved,Yes,"12,000-14,399",">=5,400",18-20,7163.0,1,1
9156,52,SUV,13228.0,5555.0,urban,0.15,approved,Yes,"12,000-14,399",">=5,400",51-55,7673.0,1,1
9677,23,Convertible,21060.0,5557.0,rural,0.15,approved,No,"19,200-21,599",">=5,400",21-25,15503.0,0,1
2479,28,Saloon,12437.0,5557.0,urban,0.15,approved,No,"12,000-14,399",">=5,400",26-30,6880.0,0,1
9285,44,Saloon,10168.0,5559.0,rural,0.15,approved,No,"9,600-11,999",">=5,400",41-45,4609.0,0,1
5564,51,Convertible,21373.0,5559.0,rural,0.0,declined,N/A,"19,200-21,599",">=5,400",51-55,15814.0,0,0
3764,27,Convertible,25767.0,5560.0,rural,0.0,declined,N/A,">=24,000",">=5,400",26-30,20207.0,0,0
961,32,Saloon,6009.0,5560.0,urban,0.2,approved,No,"4,800-7,199",">=5,400",31-35,449.0,0,1
4521,50,SUV,15477.0,5561.0,rural,0.25,approved,Yes,"14,400-16,799",">=5,400",46-50,9916.0,1,1
4060,30,Saloon,9980.0,5562.0,urban,0.0,declined,N/A,"9,600-11,999",">=5,400",26-30,4418.0,0,0
7937,63,Convertible,17614.0,5562.0,rural,0.05,approved,Yes,"16,800-19,199",">=5,400",61-65,12052.0,1,1
5808,64,Saloon,9522.0,5563.0,rural,0.15,approved,No,"7,200-9,599",">=5,400",61-65,3959.0,0,1
6875,26,SUV,7508.0,5564.0,urban,0.1,approved,Yes,"7,200-9,599",">=5,400",26-30,1944.0,1,1
5740,19,Saloon,11030.0,5565.0,rural,0.0,declined,N/A,"9,600-11,999",">=5,400",18-20,5465.0,0,0
9367,42,SUV,5855.0,5566.0,rural,0.05,approved,No,"4,800-7,199",">=5,400",41-45,289.0,0,1
4511,65,Saloon,6373.0,5567.0,urban,0.25,approved,No,"4,800-7,199",">=5,400",61-65,806.0,0,1
9898,26,SUV,14474.0,5568.0,urban,0.05,approved,No,"14,400-16,799",">=5,400",26-30,8906.0,0,1
2958,22,SUV,18809.0,5569.0,urban,0.0,declined,N/A,"16,800-19,199",">=5,400",21-25,13240.0,0,0
1291,33,Saloon,15201.0,5569.0,rural,0.15,approved,No,"14,400-16,799",">=5,400",31-35,9632.0,0,1
8387,58,Convertible,20886.0,5569.0,urban,0.25,approved,No,"19,200-21,599",">=5,400",56-60,15317.0,0,1
237,55,Saloon,9234.0,5572.0,urban,0.2,approved,No,"7,200-9,599",">=5,400",51-55,3662.0,0,1
6739,60,SUV,17019.0,5572.0,urban,0.1,approved,Yes,"16,800-19,199",">=5,400",56-60,11447.0,1,1
1336,54,Saloon,16044.0,5573.0,rural,0.15,approved,No,"14,400-16,799",">=5,400",51-55,10471.0,0,1
7609,39,Convertible,20508.0,5574.0,urban,0.05,approved,No,"19,200-21,599",">=5,400",36-40,14934.0,0,1
1547,18,Convertible,18796.0,5575.0,rural,0.05,approved,Yes,"16,800-19,199",">=5,400",18-20,13221.0,1,1
2654,30,SUV,19287.0,5576.0,rural,0.2,approved,No,"19,200-21,599",">=5,400",26-30,13711.0,0,1
2711,37,SUV,13095.0,5577.0,urban,0.25,approved,No,"12,000-14,399",">=5,400",36-40,7518.0,0,1
7884,64,Convertible,19545.0,5578.0,urban,0.1,approved,Yes,"19,200-21,599",">=5,400",61-65,13967.0,1,1
2440,22,Convertible,20354.0,5579.0,urban,0.0,declined,N/A,"19,200-21,599",">=5,400",21-25,14775.0,0,0
5094,20,SUV,5613.0,5579.0,rural,0.0,declined,N/A,"4,800-7,199",">=5,400",18-20,34.0,0,0
3146,40,SUV,5943.0,5580.0,rural,0.2,approved,Yes,"4,800-7,199",">=5,400",36-40,363.0,1,1
8400,57,Convertible,25339.0,5580.0,rural,0.25,approved,Yes,">=24,000",">=5,400",56-60,19759.0,1,1
1432,59,Saloon,12924.0,5582.0,rural,0.1,approved,Yes,"12,000-14,399",">=5,400",56-60,7342.0,1,1
6158,25,SUV,6953.0,5583.0,urban,0.1,approved,No,"4,800-7,199",">=5,400",21-25,1370.0,0,1
8012,39,Convertible,22800.0,5583.0,rural,0.05,approved,No,"21,600-23,999",">=5,400",36-40,17217.0,0,1
4418,44,SUV,17203.0,5584.0,urban,0.25,approved,No,"16,800-19,199",">=5,400",41-45,11619.0,0,1
699,22,Convertible,22005.0,5586.0,rural,0.0,declined,N/A,"21,600-23,999",">=5,400",21-25,16419.0,0,0
3426,38,Saloon,14778.0,5586.0,urban,0.15,approved,Yes,"14,400-16,799",">=5,400",36-40,9192.0,1,1
894,58,SUV,19709.0,5586.0,urban,0.15,approved,No,"19,200-21,599",">=5,400",56-60,14123.0,0,1
1210,24,SUV,10837.0,5588.0,rural,0.0,declined,N/A,"9,600-11,999",">=5,400",21-25,5249.0,0,0
641,44,Saloon,11490.0,5588.0,rural,0.15,approved,Yes,"9,600-11,999",">=5,400",41-45,5902.0,1,1
6275,41,Saloon,5660.0,5589.0,rural,0.2,approved,No,"4,800-7,199",">=5,400",41-45,71.0,0,1
3925,22,SUV,11795.0,5592.0,rural,0.1,approved,No,"9,600-11,999",">=5,400",21-25,6203.0,0,1
1163,20,Convertible,20856.0,5594.0,rural,0.0,declined,N/A,"19,200-21,599",">=5,400",18-20,15262.0,0,0
9545,39,Convertible,23955.0,5595.0,rural,0.05,approved,No,"21,600-23,999",">=5,400",36-40,18360.0,0,1
7640,28,Convertible,10043.0,5596.0,urban,0.0,declined,N/A,"9,600-11,999",">=5,400",26-30,4447.0,0,0
1610,34,Convertible,15402.0,5600.0,rural,0.0,declined,N/A,"14,400-16,799",">=5,400",31-35,9802.0,0,0
19,46,Saloon,10497.0,5601.0,urban,0.25,approved,No,"9,600-11,999",">=5,400",46-50,4896.0,0,1
4587,31,Convertible,11352.0,5603.0,rural,0.05,approved,Yes,"9,600-11,999",">=5,400",31-35,5749.0,1,1
3300,24,Saloon,14160.0,5605.0,urban,0.0,declined,N/A,"12,000-14,399",">=5,400",21-25,8555.0,0,0
347,55,SUV,12466.0,5605.0,rural,0.25,approved,Yes,"12,000-14,399",">=5,400",51-55,6861.0,1,1
6178,40,Convertible,13467.0,5607.0,urban,0.15,approved,Yes,"12,000-14,399",">=5,400",36-40,7860.0,1,1
5676,27,SUV,11379.0,5608.0,urban,0.25,approved,No,"9,600-11,999",">=5,400",26-30,5771.0,0,1
3097,34,Convertible,16190.0,5608.0,urban,0.1,approved,No,"14,400-16,799",">=5,400",31-35,10582.0,0,1
8801,61,Convertible,24311.0,5608.0,rural,0.0,declined,N/A,">=24,000",">=5,400",61-65,18703.0,0,0
6833,46,Convertible,9088.0,5610.0,rural,0.05,approved,No,"7,200-9,599",">=5,400",46-50,3478.0,0,1
550,50,SUV,13135.0,5610.0,rural,0.2,approved,Yes,"12,000-14,399",">=5,400",46-50,7525.0,1,1
3352,24,SUV,12897.0,5611.0,urban,0.1,approved,No,"12,000-14,399",">=5,400",21-25,7286.0,0,1
8964,45,SUV,9954.0,5611.0,rural,0.1,approved,Yes,"9,600-11,999",">=5,400",41-45,4343.0,1,1
143,34,Convertible,20636.0,5612.0,rural,0.05,approved,No,"19,200-21,599",">=5,400",31-35,15024.0,0,1
764,65,Convertible,20018.0,5613.0,urban,0.05,approved,Yes,"19,200-21,599",">=5,400",61-65,14405.0,1,1
9305,24,SUV,18526.0,5614.0,urban,0.25,approved,Yes,"16,800-19,199",">=5,400",21-25,12912.0,1,1
8025,25,Convertible,14942.0,5614.0,rural,0.25,approved,Yes,"14,400-16,799",">=5,400",21-25,9328.0,1,1
9694,49,Saloon,15070.0,5615.0,rural,0.2,approved,No,"14,400-16,799",">=5,400",46-50,9455.0,0,1
5440,31,Convertible,24778.0,5616.0,rural,0.0,declined,N/A,">=24,000",">=5,400",31-35,19162.0,0,0
6742,64,Saloon,15210.0,5616.0,rural,0.15,approved,No,"14,400-16,799",">=5,400",61-65,9594.0,0,1
7645,18,SUV,13680.0,5617.0,rural,0.0,declined,N/A,"12,000-14,399",">=5,400",18-20,8063.0,0,0
256,47,SUV,6067.0,5618.0,urban,0.25,approved,Yes,"4,800-7,199",">=5,400",46-50,449.0,1,1
2551,65,Convertible,24965.0,5618.0,urban,0.05,approved,No,">=24,000",">=5,400",61-65,19347.0,0,1
6921,37,SUV,19737.0,5621.0,urban,0.2,approved,No,"19,200-21,599",">=5,400",36-40,14116.0,0,1
4889,34,Convertible,11196.0,5622.0,rural,0.1,approved,No,"9,600-11,999",">=5,400",31-35,5574.0,0,1
7800,38,SUV,15675.0,5622.0,rural,0.2,approved,Yes,"14,400-16,799",">=5,400",36-40,10053.0,1,1
8809,48,Saloon,15928.0,5622.0,rural,0.25,approved,No,"14,400-16,799",">=5,400",46-50,10306.0,0,1
7025,52,Saloon,5650.0,5622.0,rural,0.15,approved,No,"4,800-7,199",">=5,400",51-55,28.0,0,1
9477,42,SUV,18258.0,5623.0,urban,0.2,approved,Yes,"16,800-19,199",">=5,400",41-45,12635.0,1,1
36,19,Convertible,21386.0,5624.0,urban,0.15,approved,Yes,"19,200-21,599",">=5,400",18-20,15762.0,1,1
6108,20,SUV,10388.0,5624.0,urban,0.0,declined,N/A,"9,600-11,999",">=5,400",18-20,4764.0,0,0
16,53,SUV,10006.0,5626.0,urban,0.25,approved,Yes,"9,600-11,999",">=5,400",51-55,4380.0,1,1
1445,39,SUV,16396.0,5627.0,rural,0.25,approved,No,"14,400-16,799",">=5,400",36-40,10769.0,0,1
8764,58,SUV,9158.0,5627.0,rural,0.15,approved,No,"7,200-9,599",">=5,400",56-60,3531.0,0,1
8570,44,Convertible,11972.0,5628.0,urban,0.1,approved,No,"9,600-11,999",">=5,400",41-45,6344.0,0,1
7541,45,Convertible,7792.0,5628.0,rural,0.1,approved,Yes,"7,200-9,599",">=5,400",41-45,2164.0,1,1
1387,21,Convertible,13690.0,5630.0,rural,0.0,declined,N/A,"12,000-14,399",">=5,400",21-25,8060.0,0,0
9295,55,SUV,19116.0,5630.0,urban,0.0,declined,N/A,"16,800-19,199",">=5,400",51-55,13486.0,0,0
627,61,SUV,7231.0,5631.0,urban,0.2,approved,Yes,"7,200-9,599",">=5,400",61-65,1600.0,1,1
9649,22,SUV,15030.0,5632.0,rural,0.0,declined,N/A,"14,400-16,799",">=5,400",21-25,9398.0,0,0
9795,27,Convertible,22511.0,5632.0,urban,0.15,approved,No,"21,600-23,999",">=5,400",26-30,16879.0,0,1
8772,32,Saloon,12502.0,5632.0,rural,0.0,declined,N/A,"12,000-14,399",">=5,400",31-35,6870.0,0,0
7624,34,SUV,19028.0,5633.0,urban,0.0,declined,N/A,"16,800-19,199",">=5,400",31-35,13395.0,0,0
5459,40,Convertible,18566.0,5634.0,rural,0.0,declined,N/A,"16,800-19,199",">=5,400",36-40,12932.0,0,0
6963,57,SUV,14460.0,5634.0,urban,0.15,approved,Yes,"14,400-16,799",">=5,400",56-60,8826.0,1,1
499,40,Saloon,7909.0,5635.0,rural,0.2,approved,Yes,"7,200-9,599",">=5,400",36-40,2274.0,1,1
2802,55,Saloon,11400.0,5635.0,urban,0.15,approved,No,"9,600-11,999",">=5,400",51-55,5765.0,0,1
9924,43,Saloon,11249.0,5637.0,urban,0.2,approved,Yes,"9,600-11,999",">=5,400",41-45,5612.0,1,1
3724,51,SUV,13891.0,5637.0,rural,0.2,approved,No,"12,000-14,399",">=5,400",51-55,8254.0,0,1
3543,42,Convertible,11746.0,5639.0,rural,0.0,declined,N/A,"9,600-11,999",">=5,400",41-45,6107.0,0,0
5645,44,Convertible,21456.0,5640.0,urban,0.1,approved,Yes,"19,200-21,599",">=5,400",41-45,15816.0,1,1
2817,52,Convertible,20885.0,5641.0,rural,0.1,approved,Yes,"19,200-21,599",">=5,400",51-55,15244.0,1,1
3235,58,Saloon,12504.0,5641.0,urban,0.1,approved,Yes,"12,000-14,399",">=5,400",56-60,6863.0,1,1
4637,63,SUV,8952.0,5641.0,urban,0.25,approved,Yes,"7,200-9,599",">=5,400",61-65,3311.0,1,1
6057,46,Convertible,22325.0,5643.0,urban,0.1,approved,Yes,"21,600-23,999",">=5,400",46-50,16682.0,1,1
5203,24,Convertible,20215.0,5645.0,urban,0.0,declined,N/A,"19,200-21,599",">=5,400",21-25,14570.0,0,0
8236,18,Convertible,11480.0,5645.0,urban,0.0,declined,N/A,"9,600-11,999",">=5,400",18-20,5835.0,0,0
7134,28,Saloon,11113.0,5645.0,rural,0.15,approved,Yes,"9,600-11,999",">=5,400",26-30,5468.0,1,1
4565,25,Convertible,17415.0,5647.0,urban,0.15,approved,Yes,"16,800-19,199",">=5,400",21-25,11768.0,1,1
5271,38,SUV,17313.0,5647.0,urban,0.2,approved,No,"16,800-19,199",">=5,400",36-40,11666.0,0,1
3618,20,Saloon,14762.0,5648.0,urban,0.0,declined,N/A,"14,400-16,799",">=5,400",18-20,9114.0,0,0
673,35,Convertible,20207.0,5648.0,rural,0.1,approved,No,"19,200-21,599",">=5,400",31-35,14559.0,0,1
8376,58,SUV,17399.0,5652.0,rural,0.15,approved,Yes,"16,800-19,199",">=5,400",56-60,11747.0,1,1
3488,61,SUV,8358.0,5653.0,urban,0.15,approved,Yes,"7,200-9,599",">=5,400",61-65,2705.0,1,1
984,23,SUV,16758.0,5654.0,urban,0.0,declined,N/A,"14,400-16,799",">=5,400",21-25,11104.0,0,0
8308,61,Saloon,11553.0,5654.0,rural,0.15,approved,Yes,"9,600-11,999",">=5,400",61-65,5899.0,1,1
9350,27,Convertible,12791.0,5655.0,rural,0.05,approved,No,"12,000-14,399",">=5,400",26-30,7136.0,0,1
8265,47,SUV,10963.0,5657.0,rural,0.05,approved,No,"9,600-11,999",">=5,400",46-50,5306.0,0,1
8222,58,SUV,17890.0,5657.0,urban,0.2,approved,No,"16,800-19,199",">=5,400",56-60,12233.0,0,1
6696,19,SUV,18321.0,5660.0,urban,0.0,declined,N/A,"16,800-19,199",">=5,400",18-20,12661.0,0,0
3481,30,SUV,18736.0,5660.0,rural,0.0,declined,N/A,"16,800-19,199",">=5,400",26-30,13076.0,0,0
3081,50,Convertible,18982.0,5660.0,rural,0.1,approved,No,"16,800-19,199",">=5,400",46-50,13322.0,0,1
4896,63,Saloon,12578.0,5661.0,urban,0.15,approved,No,"12,000-14,399",">=5,400",61-65,6917.0,0,1
4723,50,Convertible,14175.0,5662.0,rural,0.1,approved,Yes,"12,000-14,399",">=5,400",46-50,8513.0,1,1
5500,46,Convertible,25448.0,5663.0,urban,0.2,approved,Yes,">=24,000",">=5,400",46-50,19785.0,1,1
4919,45,Saloon,10087.0,5665.0,rural,0.25,approved,Yes,"9,600-11,999",">=5,400",41-45,4422.0,1,1
6368,49,Saloon,10043.0,5666.0,urban,0.0,declined,N/A,"9,600-11,999",">=5,400",46-50,4377.0,0,0
6034,61,Convertible,9208.0,5666.0,urban,0.2,approved,No,"7,200-9,599",">=5,400",61-65,3542.0,0,1
7781,26,Saloon,14265.0,5667.0,urban,0.0,declined,N/A,"12,000-14,399",">=5,400",26-30,8598.0,0,0
750,36,Convertible,10743.0,5667.0,urban,0.0,declined,N/A,"9,600-11,999",">=5,400",36-40,5076.0,0,0
9145,45,SUV,10022.0,5667.0,rural,0.15,approved,Yes,"9,600-11,999",">=5,400",41-45,4355.0,1,1
4281,27,Convertible,15217.0,5669.0,urban,0.1,approved,Yes,"14,400-16,799",">=5,400",26-30,9548.0,1,1
3383,20,Convertible,10601.0,5670.0,urban,0.0,declined,N/A,"9,600-11,999",">=5,400",18-20,4931.0,0,0
3135,62,Saloon,11228.0,5670.0,rural,0.2,approved,No,"9,600-11,999",">=5,400",61-65,5558.0,0,1
1401,36,Convertible,13418.0,5673.0,urban,0.05,approved,Yes,"12,000-14,399",">=5,400",36-40,7745.0,1,1
7259,58,SUV,6384.0,5673.0,rural,0.05,approved,Yes,"4,800-7,199",">=5,400",56-60,711.0,1,1
5004,23,SUV,11129.0,5674.0,rural,0.0,declined,N/A,"9,600-11,999",">=5,400",21-25,5455.0,0,0
5288,29,Convertible,17976.0,5674.0,rural,0.1,approved,Yes,"16,800-19,199",">=5,400",26-30,12302.0,1,1
9908,43,Convertible,11338.0,5674.0,urban,0.25,approved,No,"9,600-11,999",">=5,400",41-45,5664.0,0,1
9593,50,SUV,9811.0,5674.0,urban,0.05,approved,No,"9,600-11,999",">=5,400",46-50,4137.0,0,1
5881,19,Convertible,25522.0,5675.0,rural,0.0,declined,N/A,">=24,000",">=5,400",18-20,19847.0,0,0
6129,35,Convertible,17703.0,5675.0,urban,0.0,declined,N/A,"16,800-19,199",">=5,400",31-35,12028.0,0,0
2669,38,SUV,6991.0,5677.0,urban,0.1,approved,No,"4,800-7,199",">=5,400",36-40,1314.0,0,1
9629,55,SUV,14598.0,5678.0,rural,0.25,approved,No,"14,400-16,799",">=5,400",51-55,8920.0,0,1
441,22,Convertible,21912.0,5679.0,urban,0.0,declined,N/A,"21,600-23,999",">=5,400",21-25,16233.0,0,0
6738,38,Convertible,18489.0,5680.0,rural,0.1,approved,No,"16,800-19,199",">=5,400",36-40,12809.0,0,1
9452,47,SUV,9880.0,5680.0,rural,0.05,approved,Yes,"9,600-11,999",">=5,400",46-50,4200.0,1,1
820,37,SUV,17180.0,5682.0,urban,0.2,approved,Yes,"16,800-19,199",">=5,400",36-40,11498.0,1,1
1477,29,Saloon,14107.0,5683.0,urban,0.25,approved,Yes,"12,000-14,399",">=5,400",26-30,8424.0,1,1
472,20,SUV,16316.0,5684.0,urban,0.0,declined,N/A,"14,400-16,799",">=5,400",18-20,10632.0,0,0
7908,18,Convertible,8908.0,5684.0,urban,0.0,declined,N/A,"7,200-9,599",">=5,400",18-20,3224.0,0,0
3557,65,SUV,16532.0,5685.0,rural,0.2,approved,No,"14,400-16,799",">=5,400",61-65,10847.0,0,1
5025,43,Saloon,9235.0,5687.0,rural,0.15,approved,No,"7,200-9,599",">=5,400",41-45,3548.0,0,1
2957,50,SUV,5904.0,5688.0,rural,0.2,approved,No,"4,800-7,199",">=5,400",46-50,216.0,0,1
1467,60,SUV,17828.0,5688.0,rural,0.0,declined,N/A,"16,800-19,199",">=5,400",56-60,12140.0,0,0
4212,48,Convertible,20571.0,5689.0,rural,0.1,approved,No,"19,200-21,599",">=5,400",46-50,14882.0,0,1
7591,56,SUV,11761.0,5689.0,rural,0.25,approved,No,"9,600-11,999",">=5,400",56-60,6072.0,0,1
8626,65,SUV,7271.0,5689.0,rural,0.2,approved,Yes,"7,200-9,599",">=5,400",61-65,1582.0,1,1
2920,44,SUV,10843.0,5690.0,urban,0.1,approved,Yes,"9,600-11,999",">=5,400",41-45,5153.0,1,1
7248,49,Saloon,14657.0,5691.0,rural,0.25,approved,Yes,"14,400-16,799",">=5,400",46-50,8966.0,1,1
5133,57,Convertible,15245.0,5691.0,urban,0.05,approved,No,"14,400-16,799",">=5,400",56-60,9554.0,0,1
1034,59,SUV,12472.0,5691.0,urban,0.25,approved,No,"12,000-14,399",">=5,400",56-60,6781.0,0,1
6523,31,Saloon,11450.0,5693.0,rural,0.15,approved,No,"9,600-11,999",">=5,400",31-35,5757.0,0,1
2880,33,Convertible,17469.0,5694.0,urban,0.0,declined,N/A,"16,800-19,199",">=5,400",31-35,11775.0,0,0
4325,48,Saloon,6464.0,5694.0,rural,0.25,approved,No,"4,800-7,199",">=5,400",46-50,770.0,0,1
1294,32,Convertible,9990.0,5695.0,urban,0.15,approved,Yes,"9,600-11,999",">=5,400",31-35,4295.0,1,1
1491,45,Saloon,13386.0,5695.0,urban,0.15,approved,No,"12,000-14,399",">=5,400",41-45,7691.0,0,1
6123,65,Convertible,10899.0,5695.0,rural,0.1,approved,No,"9,600-11,999",">=5,400",61-65,5204.0,0,1
3127,48,Saloon,6748.0,5696.0,urban,0.15,approved,No,"4,800-7,199",">=5,400",46-50,1052.0,0,1
7050,25,Convertible,14660.0,5697.0,urban,0.0,declined,N/A,"14,400-16,799",">=5,400",21-25,8963.0,0,0
4758,50,Convertible,10322.0,5697.0,rural,0.05,approved,Yes,"9,600-11,999",">=5,400",46-50,4625.0,1,1
8052,47,SUV,19884.0,5698.0,rural,0.2,approved,Yes,"19,200-21,599",">=5,400",46-50,14186.0,1,1
2718,49,SUV,7209.0,5699.0,urban,0.0,declined,N/A,"7,200-9,599",">=5,400",46-50,1510.0,0,0
6268,33,SUV,15632.0,5700.0,rural,0.0,declined,N/A,"14,400-16,799",">=5,400",31-35,9932.0,0,0
4077,37,Convertible,19572.0,5700.0,urban,0.2,approved,Yes,"19,200-21,599",">=5,400",36-40,13872.0,1,1
3683,44,SUV,11468.0,5700.0,urban,0.0,declined,N/A,"9,600-11,999",">=5,400",41-45,5768.0,0,0
7857,51,SUV,16786.0,5701.0,urban,0.1,approved,No,"14,400-16,799",">=5,400",51-55,11085.0,0,1
6346,59,SUV,18369.0,5702.0,rural,0.05,approved,Yes,"16,800-19,199",">=5,400",56-60,12667.0,1,1
3805,56,SUV,19454.0,5703.0,urban,0.2,approved,Yes,"19,200-21,599",">=5,400",56-60,13751.0,1,1
